"Дата","ID Кампании","Название кампании","Кампания","Площадка","Показы","Клики","Расход до НДС","Визиты"
2025-05-11,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33042_s_m_business_open-accounts_easy-business_corporate_olv,Rambler.ru,,,,0
2025-05-11,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33050_s_m_business_open-accounts_easy-business_corporate_olv,MyTarget,,,,0
2025-05-11,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33052_s_m_business_open-accounts_easy-business_corporate_olv,Яндекс.Директ,,,,0
2025-05-11,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33060_s_m_business_open-accounts_easy-business_corporate_banner,MyTarget,,,,0
2025-05-11,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33061_s_m_business_open-accounts_easy-business_corporate_banner,MyTarget,,,,0
2025-05-11,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33062_s_m_business_open-accounts_easy-business_corporate_banner,MyTarget,,,,0
2025-05-11,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33064_s_m_business_open-accounts_easy-business_corporate_banner,VK Реклама,,,,0
2025-05-11,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33071_s_m_business_open-accounts_easy-business_corporate_banner,Avito (Медиа),,,,0
2025-05-11,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33072_s_m_business_open-accounts_easy-business_corporate_banner,Avito (Медиа),,,,0
2025-05-11,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",easy_business_corporate_perform_frk_rk1265763gr33112_rs_ret_allrkolp30_rus_vkads,VK Реклама,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29340_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display,Bankiros,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29340_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display_Bankiros_FS,Bankiros,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29341_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display,Bankiros,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29341_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display_Bankiros_Top-Billboard,Bankiros,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29342_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display,Bankiros,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29342_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display_Bankiros_Bottom-Billboard,Bankiros,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29343_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display_RKO-rf_FS,РКО.РФ,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29344_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display_Bankiros_Partner,Bankiros,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29345_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display,РКО.РФ,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29345_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display_RKO-rf_Product,РКО.РФ,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33201_s_m_business_open-accounts_corporate_rko_rk-vbr_2025_display,Выберу,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33898_s_m_business_nbs_accounting_corporate_banner,glavbukh.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33898_s_m_business_nbs_accounting_corporate_banner_glavbukh_ru__accountant_240x400,glavbukh.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33898_s_m_business_nbs_accounting_corporate_banner_glavbukh_ru__accountant_300x300,glavbukh.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33898_s_m_business_nbs_accounting_corporate_banner_glavbukh_ru__accountant_320x100,glavbukh.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33898_s_m_business_nbs_accounting_corporate_banner_glavbukh_ru__accountant_990x140,glavbukh.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33898_s_m_business_nbs_accounting_corporate_banner_glavbukh_ru__lawyer_240x400,glavbukh.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33898_s_m_business_nbs_accounting_corporate_banner_glavbukh_ru__lawyer_300x300,glavbukh.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33898_s_m_business_nbs_accounting_corporate_banner_glavbukh_ru__lawyer_320x100,glavbukh.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33898_s_m_business_nbs_accounting_corporate_banner_glavbukh_ru__lawyer_990x140,glavbukh.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33900_s_m_business_nbs_accounting_corporate_banner_fd_ru__accountant_240x400,fd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33900_s_m_business_nbs_accounting_corporate_banner_fd_ru__accountant_300x300,fd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33900_s_m_business_nbs_accounting_corporate_banner_fd_ru__accountant_320x100,fd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33900_s_m_business_nbs_accounting_corporate_banner_fd_ru__accountant_990x140,fd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33900_s_m_business_nbs_accounting_corporate_banner_fd_ru__lawyer_240x400,fd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33900_s_m_business_nbs_accounting_corporate_banner_fd_ru__lawyer_300x300,fd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33900_s_m_business_nbs_accounting_corporate_banner_fd_ru__lawyer_320x100,fd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33900_s_m_business_nbs_accounting_corporate_banner_fd_ru__lawyer_990x140,fd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33901_s_m_business_nbs_accounting_corporate_banner_gd_ru__accountant_240x400,gd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33901_s_m_business_nbs_accounting_corporate_banner_gd_ru__accountant_300x300,gd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33901_s_m_business_nbs_accounting_corporate_banner_gd_ru__accountant_320x100,gd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33901_s_m_business_nbs_accounting_corporate_banner_gd_ru__accountant_990x140,gd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33901_s_m_business_nbs_accounting_corporate_banner_gd_ru__lawyer_240x400,gd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33901_s_m_business_nbs_accounting_corporate_banner_gd_ru__lawyer_300x300,gd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33901_s_m_business_nbs_accounting_corporate_banner_gd_ru__lawyer_320x100,gd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33901_s_m_business_nbs_accounting_corporate_banner_gd_ru__lawyer_990x140,gd.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__accountant_240x400,buhsoft.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__accountant_300x300,buhsoft.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__accountant_320x100,buhsoft.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__accountant_990x140,buhsoft.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__lawyer_240x400,buhsoft.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__lawyer_300x300,buhsoft.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__lawyer_320x100,buhsoft.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33902_s_m_business_nbs_accounting_corporate_banner_buhsoft_ru__lawyer_990x140,buhsoft.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner,rnk.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__accountant_240x400,rnk.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__accountant_300x300,rnk.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__accountant_320x100,rnk.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__accountant_990x140,rnk.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__lawyer_240x400,rnk.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__lawyer_300x300,rnk.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__lawyer_320x100,rnk.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner_rnk_ru__lawyer_990x140,rnk.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__accountant_240x400,zarplata-online.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__accountant_300x300,zarplata-online.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__accountant_320x100,zarplata-online.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__accountant_990x140,zarplata-online.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__lawyer_240x400,zarplata-online.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__lawyer_300x300,zarplata-online.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__lawyer_320x100,zarplata-online.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33904_s_m_business_nbs_accounting_corporate_banner_zarplata-online_ru__lawyer_990x140,zarplata-online.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner_gazeta-unp_ru__accountant_240x400,gazeta-unp.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner_gazeta-unp_ru__accountant_300x300,gazeta-unp.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner_gazeta-unp_ru__accountant_320x100,gazeta-unp.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner_gazeta-unp_ru__lawyer_240x400,gazeta-unp.ru,,,,0
2025-05-12,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33905_s_m_business_nbs_accounting_corporate_banner_gazeta-unp_ru__lawyer_300x300,gazeta-unp.ru,,,,0
